リピしてます,何度もリピしてます。体にもいいし、つまみ食い防止にも役立ってます。ただ、送料が高い…食べ物だからまとめ買いも難しい。人気が出るからかすぐ値上げするのもキツイですね。,744,1
正解(⌒‐⌒),とても美味しいです。買って正解!!おやつにﾋﾟｯﾀﾘです。アーモンドの自然な甘みもあって小腹がすいたときには助かってます(^^)リピートしますね。,801,1
ん！　やめられない。,既にリピーターです。味・香味・食感といったら最高。仕事中・テレビを見ながら・お酒のつまみ・出張にも持参。と毎日毎晩ポリポリ・カリカリ云って食べてます。,687,1
美味しい,とても美味しいです^_^オススメです。量が多いので、100均とかで売っている保存容器を買って、そちらに小出しにしながら食べています。,1400,1
リピートしています,味わいのあるアーモンド。歯ごたえも甘みもあります。ポリポリとおやつに食べています。リピートしています。,658,1
冷え性対策,手足が冷え性の方はビタミンＥが多いア−モンドが最適とラジオで聞いたので、コストパフォ−マンスの高い本製品を購入しました。素焼きア−モンドなので食べやすく満足しておりまが、冷え性対策の効果は未だ判りませんが期待しております。追伸２ヶ月程食した結果、手足の霜焼けは綺麗に無くなり感謝しております。手足が冷え性の方には最適です。,1473,2
いいんじゃないの,たくさんの他の商品と食べ比べをした訳じゃないから、よくわからないけど、私は晩酌の時少量あればいいので満足です。価格も手頃ですし。,711,1
syun,4回目の購入です。家族4人で毎日食べるので、少しでも送料負担を緩和するため今回は１kgを２つ購入しました。味は申し分なし！,212,1
安くて美味しい,身体によいとＮＨＫで放送され、れ以来半年ほど食べづけています。美味しいアーモンドをこれからも食べ続けます。,1496,1
ジッパー付きかいいです！,おいしいです。多少形の悪いものもあるかな？袋にジッパーが付いているのがいいですね。,1403,1
ストレス解消にぴったり！,味が濃い～！食べ応えがありました！！いつもテーブルに常備しています。家族で競って食べています。,634,1
焼きすぎでは？,少々固く、全てのまめに黒い斑点（焼き跡？）が付いていた。もう少し柔らかく仕上がらないかというのが感想。,799,1
これはいい,塩とかで味付けしていませんが、充分おいしいです。間食に最適です。もうちょっと安いといいんですけどねぇ。,443,1
ポリポリして美味しい,ポリポリしていてとてもおいしいです。便秘にいいようです。近くのマーケットよりおいしく安価でよかった。,1088,1
素焼きアーモンド,定期的に購入しています。健康志向と好きなナッツを毎日食しています。今後も継続購入を考えています。,437,1
たくさん入ってお徳です。,たくさんはいっていて、きれいで、他の物と一緒に頼んだので送料入れてもお得なお買い物が出来ました！,189,1
美味しかったです❗️,少し小粒ではありましたが、とても美味しかったです。また、お願いしたいとおもいます。,245,1
感想,以前他社で買ったのより美味しくなかったです。もっとかりっとさせたほうがいいですよ。,1259,1
送料は…,他の方も仰ってましたが、送料はやはり気になります。ただ他の商品と一緒に買えば結果的に安かったです。私はお菓子の材料にアーモンドスライスと一緒に購入。何と言っても味が良くて感激しました。オススメです。,592,2
美味しかったです。,手際良く配送していただき、商品も大変美味しかったです。また、お願いしたいです。,187,1
毎日,家族で、毎日5粒をお約束　　ハツラツとした日々を目指します　素焼きが一番気に入ってます,1418,1
まずまず,ちょっと食べるのには、良い　一言でもう少し味があるものが好まれるのではないでしょうか。,966,1
やめられない,今まではスーパーの100グラム単位買いましたが今ではネットで買い夫婦で毎日食べている。,1407,1
今回は美味しかった,安い割に美味しかったので、次回も買いたいです。家族も気にいたようです。,1466,1
ここのが一番安いと思う,送料入れても安い。アーモンドを食べて若さを保つように努力しています。,488,1
美味しいです。,形が崩れてなく見た目も味も良い！家族にも好評でしたし、また頼みたいと思ってます。,1097,1
無添加の素焼きアーモンド,ＮＨＫ朝イチを見てから、いろいろ食べてみましたが、価格・味ともに文句なしです。,1484,1
コスパ GOOD！,少し大量かとも思ったが、1ヶ月以上、日持ちするから安価でいいかと購入しました。,152,1
続けます!,毎日20粒食べて、今2袋目です。美味しいし安いので、ずっと続けると思います!,1411,1
香ばしい,香ばしくて美味しいアーモンドでした。リピートすると思います。,522,1
おいしいです,健康に良さそうで、美味しいですちょっとしたおやつに頂いてます,190,1
迅速！,価格が安い！　しかも迅速。発送の通知メールが届く前に、品物が届く。製品の質も悪くはない。唯、いきなり商品が来るので、驚く。出来れば、順序を逆になれば。,1420,2
おいしいです。,何社か食べてこちらのが一番おいしかったので何回かリピートしております。,64,1
おいしい,無塩なので　アーモンドの味がよくわかります、おやつでいただいています,729,1
無塩ですが,ほんのり甘みがかんぜらるるので糖質制限の身としてはありがたいです！,95,1
これは安い,こんなにあって毎日ジュースに入れて飲んでいますが結構経済的です,697,1
お徳ですね,リピです。前回同様の品質でした。これからもがんばってください！,708,1
おいしかったです,郵送も迅速でしたし、商品にも満足しています。美味しかったです。,1399,1
素焼きアーモンド無塩　無植物油　,大変味がよく良心的でした。これなら再注文しようと思いました。,1424,1
満足！,とても香ばしく、お酒のつまみやオヤツ代わりに重宝しています。,330,1
欠けがあるのも混ざっている,他店のものより、かけているものが若干混ざっていたが、自分用には差し支えないし、味に差がないのでよかった。,1086,2
とても良かった,美味しいし、量が多くて、買ってよかったと思います。得したと思う,1448,2
素焼きア－モンド！,素焼きなのでそのままでもいただけますが、焼くと香ばしくとてもおいしいです。,1442,2
親切なお豆屋さんです,リピーターです。香ばしくて美味しいです。これからも購入します。,1433,2
どの店より、よい！,いままで様々な店を利用してきましたが、一番おいしく、お安いです。楽天で買うより全然良い。まず、香ばしさ，ナッツの味の強さ、口当たりよさが違います。おまけで落花生をいただきましたが、これもとてもおいしかった。昔、祖母の家で食べた美味しい落花生を思い出しました。ぜっっっったいにリピートします。これからも、よい品質の食品を提供して欲しいです。,928,0
体調がよくなりました。,お酒のおつまみにほぼ毎日、食してます。一番の変化は便の状態です。元々、便秘ではありませんが、アーモンドを食べると便の形や切れがよく、腸内のすっきり感がよくなりました。ヨーグルトなどでは、あまり実感を得ることはありませんでしたが、こちらは、大です。  あわせて 体調もよくなりました。わたしにはfitしているようです,1038,0
素焼きアーモンド初めて購入、,今迄生アーモンドを購入してまいりましたが今回間違えて素焼きアーモンドを購入味はどうかと心配いたしましたが、けっこう美味しかったので安心いたしました。私は生活習慣病に気を付けてます。素焼きと、生と、では効き目はどうなそでしょうか、外国人は良く生アーアーモンドを食べると聞きました。効き目はどうなのでにょうかでもこの商品はお進めです。,1333,0
普通に美味しい,アーモンドは健康、アンチエイジング、美肌にも最高とあったので買ってみました。味も価格も全然いい感じです。他にカシューナッツとドライクランベリーも一緒にオーダーしたので送料はあまり気になりませんでしたが、コレ単品でオーダーするには送料がかさむので、他の豆たん達を一緒にお供させて上げる事をお勧めします。豆たん達は全般的に健康に最高ですからね。,809,0
いいじゃない！,今までずっと安いと思って１軒のお店で買っていましたが値段が高くなったので探した店がこちらでした。２ｋも買うのでどんな物が来るかとても不安でしたが、前に買っていたところより粒も大きいし、揃っているし美味しいです。おまけも入っていました。ありがとうございます。他の物も安いのでこれからは、こちらの店で買い物します！,1059,0
良心的な価格が魅力,素焼きアーモンドを中心にナッツ類は色々なショップで購入してきましたが、このショップの値段の安さに惹かれ試してみました。一度に12袋も（苦笑）。アーモンドの質もローストの具合も問題なくとても満足できました。良心的な価格設定や、控えめな売り文句、商品梱包、何も言わずちょっとしたおまけを同梱されるあたり、真面目なショップなのかなって印象です。,1323,0
ポリポリ、ポリポリ・・・,袋を開けた途端に香る香ばしさ、Nice。味＆歯応え、Good。たまにある苦い１粒、ご愛敬。食べ過ぎて胃もたれ、自分のせい・・・ウマすぎだぜベイビー。かなりのお気に入りなので、また買うつもり。送料対策で２袋買いたいが、さすがに２Kgは・・・。,990,0
おいしいです。,全然湿気ていませんでした。カリカリして香ばしく、無塩でもとてもおいしいです。美容のために毎日（25〜30粒）食べようとダイニングテーブルに置いていたらいつの間にか主人もカリカリ食べてました（笑）なくなったらリピしますね！,1114,0
お安い&オマケつき,アマゾンから2回目の注文、3日で届きました。多少、割れ・欠け等ありますが、味には影響ありません。大粒で、ローストされすぎていないのはいいと思います。他店よりお安いのと、3キロぶん注文したからなのかわかりませんが、オマケのナッツ類が一袋ついてきたのはありがたいですね。,1126,0
健康朝食,朝食の時にヨーグルトと一緒に3種類(カシューナッツ・アーモンド・クルミ)を食べています。無塩ですが、ナッツ本来の味が楽しめてとても美味しくいただいてます。他で購入していましたが、欲しい種類がまとめて購入できさらにお値段も安く購入できました。ありがとうございました。,1103,0
アーモンドの香りが、、、、,アーモンドの香りがとても美味しさを引き立てます長い間モロッコのアーモンドを食べていたので、はじめはちょっと健康的すぎるアーモンド（変な表現ですが、、、）で戸惑いましたが、とても香ばしく安心を与えてくれます。40代を迎える娘も気に入り注文するそうです、価格もうれしいですね。,1368,0
良い素焼きかげんです。,はじめてアマゾンで素焼きアーモンドを注文してみたのですが、とてもよいとおもいました。　どうしてもスーパーマーケットだと割高でこまっていたのですが、１ｋｇはたべがいもあります。あんまりおいしいので２週間で完食してしまいました。お通じにもよいみたいで、便秘がなくなりました。　また買うつもりです。,1308,0
美味しかったです,何時もミックスナッツを買って食べてましたが　アーモンドが美味しいので　単独で購入しました届いた　アーモンドは　粒も良く色艶共に良かったです　味のほうはローストが良いのか何時も食べてる　アーモンドに比べ美味しさは　別格でした　又購入して自分でミックスナッツを作ります,1314,0
美味しくて満足！,原料と製法にこだわっているだけあって、香ばしくて美味しく、2度目の購入です。健康とアンチエイジングのため、毎日食後に20〜25粒食べています。今回は、箱の隅にさりげなく可愛いオマケが入っていて、人情味と誠意のある社風を感じました。,1101,0
キムキム,健康の為に家族３人で毎日、２３粒、食べることにしました。主人が美味しくないなあって言いましたが、無塩、無植物油と説明し健康の為ならと頂いています。私は美味しいと思いました。続けていこうと思います。,798,0
これは、良い。,酒のツマミにと色々探した結果たどり着いたのがこのアーモンドでした。説明通り香ばしくカリッとした食感で、注意しないと食べ過ぎてしまう程です。コスパも問題なく、おまけの試食品がまたおいしいのが、とてもありがたいです。,1199,0
おいしい,口コミがよかったので、買いました。これで美容にいいなんて、買ってよかった。味もしっかりしていて、とまらなくなります。。。おすそ分けした人皆おいしいと言いました。また無くなったら買います。,1284,0
素晴らしいです。　味、粒の大きさ、均一な焙煎で,習慣としてアーモンドを毎日夫婦が食べる様になって１年程になります。　このショップは、纏めて購入すると安価です。着荷まで３日程で到着し安心です。　商品は粒が大きくそろい、焙煎も均一で気に入り、今回で２度目の購入になります。　いつも”プラスの味”商品を付けて頂き嬉しく思います。夫婦で毎日食して1kg袋を平均で20日間で消費します。　定期的に購入することになると思います。,1116,1
Good!!,輸入物が値上がりしている昨今なのに、前回までの他店より安い送料込みのこの値段！　5袋（5㎏）買っちゃいましたね～。まだこれまでのものが残っているので味は確かめていませんが、粒の形、大きさ、色、揃いを見ただけで良品ですね。,1356,0
アーモンド最高,とっても気に入りましたアーモンド健康法を取り入れていますお肌にもよく、無塩のため噛んでるととてもかみごたえがあるためﾀﾞｲｴｯﾄにもなるためこれから数ｹ月おきに注文させていただきます,1163,0
おいしい,丁度よい炒り具合だと思います。苦く無く食べやすい。おいしいと思います。値段も手ごろですし自然の物なので粒に大小は有ると私は思っていますので問題無しです。送料が少し痛いかな・・・。,929,0
無塩だけどそのままで美味しい,アーモンドを食事前につまむと、血糖値が緩やかに上がる気がして、欠かせない食品になってます。コリコリしてて、そのままで十分に美味しいアーモンドです。ヘルシーでお得です。みの屋さんの黒豆や、他のナッツ類と混ぜて頂いてます。,847,0
甘みを感じた,届いたばかりの新アーモンドは甘くて粒も比較的良好の高評価です。もしもこれからもこういう風なら続けて注文したい一品です。多少の差なら品質を選択しますが、手数料及び送料を加えるといつも購入しているところとの比較に迷います。,1108,0
これが一番,美味しいです。他の方のレビューの通り、粒ぞろいでカリッと香ばしく、割れなどもありませんでした。これだけあると家族皆でちょいちょいつまんでも長持ちします。無くなったらまたお願いします。,792,0
アンチエージングにと思って購入しました！,あー！美味し過ぎるので  たくさん食べてしまうよー！おいしさを  知った息子に横取りされて困ります。カリカリ食感もくせになります本当に本当に美味しいアーモンドです  だーい好きです,922,0
家で、コーヒーやビールと共に、ポリポリは素焼きがいい。,アーモンドは、アンチエイジングに好いとか、聞いて食べ始めていました。スーパーで買っていたにですが、価格的にまとめ買いが良さそうななので買いました。かっては、生の方が好いように思っていたので、生を買っていましたが、何か食感が良くなく、素焼きにしてみました。「これは好い。おいしい。」の一言です。,1143,1
おいしい！,スーパーで小袋を買うのとコストパフォーマンス的には微妙ですが、たっぷりのアーモンドを毎日気兼ねなく食べられるのは幸せです。量が多いせいか、割れたり、欠けたりした粒も多いので☆ひとつマイナスです。,1174,0
素焼きアーモンド,アーモンドは体にいいので毎日２０粒を目安に食べていますが市販のものはどうしても値段が高くつくのでなかなか長く継続できません。でもアマゾンさんで購入すれば格安なので長く続けられて大変ありがたく思っています。,1362,0
旨い！,旨すぎて食べすぎます！アーモンドってこんなに旨かったのか。安いし、栄養のかたまりらしいし。最近そういえば、疲れ方がましになりました。,1249,0
みの屋のアーモンドは、粒ぞろいだ,粒が揃っていてとても美味しかった。毎日25粒ずつ毎食後3回に分けて食べている。これまで数回アマゾンから購入したが、みの屋のアーモンドが一番良かったです。これからは、みの屋のアーモンドを注文したいと思う。,1131,0
程よくローストされていて美味しかったです,日頃から健康のためナッツ類を購入して食べていましたがこちらのアーモンドは程よいローストで大変美味しかったです。(値段も安い方ですし)それからこちらの商品の包装はジッパー式になっていたので保存にも便利。日頃から健康を気にしてナッツ類を大量購入する方にはオススメです。,1079,1
毎回、注文してます。,美味しい素焼きアーモンドです。送料が６００円かかるので、一回の注文で、６袋購入してます。まとめ買いが断然お得です。ただ、少しずつ値上がりしてることが残念なので、星４つにしました。,1168,0
美味しいです,普通に美味しいですよ。お肌にもいいと聞き、購入しました。毎日一握りづつそのまま食してます。美しく生まれわれるだろうか・・・。楽しみです。,407,0
おいしいです！,ナッツ全般が好きですが，このアーモンドはとても気に入りました．余分な塩分やカロリーを取ることのない素焼きは良いですね．食べ過ぎないように注意しないと・・・,1326,0
素焼きアーモンド無塩　無植物油　１ｋｇ,無塩なので安心して食べられます。おいしいです。少し皮むけや欠けているのがありますが、家で食べるには問題ありません。リピートしています。おまけを入れてくださるのもうれしいです。,864,0
やめられない、止まらない,身体にいいから・・・って購入しました。初めは私だけいただいてましたが、今は家族みんなで食べてます。食べすぎるとやっぱり太るので、ほどほどにしてます。,1341,0
せこいですが,素焼きは、素朴な味。だから飽きがこない。チョコレートと一緒に食べればアーモンドチョコレート。チーズと一緒に酒のつまみ。合わせるもので、何でも対応します。買ってよかったです。,1086,0
リピートです,毎回２～３袋のまとめ買いをしています。以前は１０００円で購入できたので、アベノミクス効果で打撃をうけてます。仕事中、小腹がすいたらつまんでいます。,1084,0
ロースト具合もちょうどいい,なのでそのまますぐに使えます。今回はミックスナッツに足したりチョコレートコーティングでおやつにしたりしました。そのままの形で使ってもいいのですが、ざくざくと包丁で大きくカットしてクッキーに混ぜ込んだり、もっと小さく切ってサラダにトッピングしたりしています。さすがに一キロは多かったかなと反省しましたが、お得感ありますし・・・。食後には必ずそのままカリカリとやってしまいます。抗酸化力の高いビタミンEが他のナッツより多く含まれることで有名なので無駄にしないでどんどん食べようと思います。保管は密閉容器に乾燥剤を入れて上から放り込んでます。カリカリ感が持続します。,1039,0
何処よりも安く、美味しい,以前より1kgにつき100円高くなったのは円安のためでしょう。それでもスーパーで買うより全然安いのでまとめて買ってます。1日一握りの健康スナックです。何が健康にいいか？それはご自分でググってみてください。,1394,1
ついつい、食べ過ぎちゃいます！,アーモンドのボリュームに大満足です。1日少しづつと思っていましたが、沢山あるので、サラダのトッピングに使ったりそのまま、おつまみで頂いています。,924,0
満足しています,包装状態も良く、味にも満足しています。送付料はかかりますが、他の製品とまとめて購入すれば、さほど気になる金額ではないので、満足しています。無くなったら、また購入します。,788,0
高価なものをお得に,アーモンドは大好き。沢山食べたいが、小さな袋だとすぐになくなる。しかも素焼きとなると値段も張る。これはたっぷり１kgもあってその割に値段も割安感があった。とても満足。,1295,0
質、量共に満足,疲労回復に良いと聞き早速購入してました。ランニング後や筋トレ後に15粒位食べてます。味も美味しくて癖になりそうです。また効果があるのかは、はっきり言って良くわかりませんが今度フルマラソン後に食べるつもりです。,1476,1
おいしくて、安くて,アンチエイジングに欠かすことのできない素焼きアーモンド！！！みの屋さんのは香ばしくて、素焼きなのにほんのり甘い！母と毎日25粒ずつ食べてます,1316,0
配送料についての疑問。,商品については、満足しています。が送料について疑問があります。今回、クルミ　１㎏と一緒に購入し、１梱包で送っていただいたのですが、配送料だけは２個分になってます。過去に御社から書籍をまとめて購入したときは、配送料の加算はありませんでした。食品は、配送料は加算方式なのでしょうか？,543,2
けっこうお買い得です。,おやつにナッツを買うのですが、市販では高いので、今回こちらで取り寄せました。けっこうお買い得です。ありがとうございます。また利用させていただきます。,1002,0
安くておいしい！,他の所のものと食べ比べてみたけれど、みの屋さんのは安くて、味もなかなかGood！コレステロールも、中性脂肪の値も下がりました！他の人にもお薦め中！！,1370,0
おいしい,　１kgが一袋に入っているので、食べ終わるまでに酸化しないか心配だったのですが袋の中に脱酸素剤が入っていてよかったです。　おまけも入っていてうれしかったです。また注文したいと思います。,869,1
定期的に購入,コストパフォーマンスが高いので、なくなったら５個単位で定期的に購入しています輸入ディスカウントショップのアーモンドと差はありません。,1122,0
とても美味しく最高です。,家族全員でとても楽しく食べています。円安の影響なのか少し値段が上がったのが気になります。また沢山購入しているので何か特権でもあれば助かります。,1081,0
美味しい,以前も利用しました。ミックスナッツのおまけ、嬉しかったです。大容量でなかなか減らないし食べ応えもあり気に入っています。ただ送料が高すぎるのが悲しいです。,389,0
一番,くるみ、ピスタチオと一緒に買いました。どれも今まで買ったものとくらべ、つぶはある程度大きく、こおばしくとても美味しいです。,980,0
家内の評価は、「絶品！」,アーモンド大好きの家内に、美味しいアーモンドを探してと言われて見つけたのがコレ。家内曰く、今迄食べた中で、最高！今回リピートで3袋購入しました。,1145,0
おいしーいっ！,おいしーい！市販のに比べたら安い！一か月一袋計算で購入したのに倍以上食べてしまったほどの美味しさで、家族にも好評だった！,992,0
ダイエット☆,きっかけはダイエットに良いと聞いて買ってみたけど、味つけがなくても苦痛じゃなく食べれた☆お腹も膨れるし、美味しいし、よかった(^^),1365,0
コストバリュー最高,以前は生を炒って食しておりましたが、素焼き済みでこの量この価格は最高。販売店が家から近いので次は現地で他のドライフルーツなど見てみたいですね。,986,0
最近お気に入り♪,香ばしくて美味しいです♪半欠け品もありましたが、ほとんどが問題なく満足しています。送料を浮かせるために三袋注文しました,1036,0
継続購入,リピート商品ですが、迅速な対応で満足しています。味も美味しくてつい食べ過ぎてしまいます。まとめ買いの特典を何か付けてもらえると嬉しいですね。,1146,0
おいしい！,１日２５粒ずつ食べようと購入したのですがおいしくて手が止まらず、つい食べ過ぎてしまうので気を付けます！ここで定期的に購入します！,1105,0
健康,アーモンドダイエットがひそかにマイブーム。職場の机の引き出しに保管して、忙しいときに、食事代わりにつまんでいます。,1337,0
ビールの、“お供”です。,三度目の注文をしました。ビールの、“お供”です。美味い！・・・塩を少し使うときもあります。,805,0
粒ぞろいで良いですよ,アーモンドの粒は大きく、且つ揃っていて、思っていたより良かったです。価格は、郵送料は高いですが、それを入れても安いと思います。,424,0
美味しいの一言です,中の実は白っぽい、いい感じ！今まで焦げてお茶っぽい色のものばかりだったので、この商品に出逢えて良かったと思う、また買います！,247,0
おいしいです,値段とのバランスが良いと重います。量が多いのでジップロックにダイソーで買った乾燥剤を入れて小分けにして食べています。,1084,0
美味しいし、粒も大きいです！,とても気に入っていますが、送料が６００円と高いので★４つ。せめて3000円以上購入で無料にしていただきたいです。ご検討ください。,901,0
シンプルに美味しいです,無塩・無油なので、とてもヘルシーです。きちんとローストされていて、乾燥されてます。大容量なのでもりもり食べてます。,960,0
おいしいです！,毎日食べるｱｰﾓﾝﾄﾞなので、品質・価格とも満足です。一キロ入りですが５００グラム入りだともっと使いやすいかと思いますが・・・,967,0
気に入りました。,美味しいです。素焼き　無塩　無油　のアーモンドは最強です。リピートしました。,1003,0
おいしい,アーモンドが好きで、近所のスーパー何軒かの比較ですが、この素焼きアーモンドがほんのり甘くて一番おいしいので、リピーターです。,877,0
うまい。コーヒー紅茶のお供で,しょっちゅうつまむので、まとめ買いしてもすぐ無くなってしまう。これからまた注文します。よろしくです。,1159,0
無植物油、が重宝,ナッツ自身にすごく油分が多いのに、そのうえ油脂が使われていてはたまりません。ナッツは素焼きをよく噛んで味わいたいものです。,1079,0
香ばしいアーモンド,このアーモンドは、香ばしくとっても美味しくいただいております。お値段も手ごろなアーモンドで、毎日欠かさず食べています。,909,0
円安で高くなった,円高のためだんだん高くなっています。消費税が上がるとまたあがるのでしょうね。送料を節約するために5袋ずつ買っています。,1173,0
毎日たべてます。,テレビで毎日食べると美容にいいと言っていたので早速購入しました。スピーディな対応でした。娘と毎日せっせとたべています。,1358,0
湿気ている感じ,安価なので、1kgの袋入りアーモンドを初めて買ったが、店頭で買った他社の製品にくらべ、やや湿気ているように感じた。むろん、それでも全部食べはしたが。,339,1
素焼きいいわ,初めて購入しました。とてもおいしくて、くせになりそうです。無塩なのもいいですね。毎日８粒づつ食べてます。,1115,0
いつも,こちらで購入本当に美味しいです♪安心して注文できます。毎日２０～３０食べています,996,0
ガッカリ,カシューナッツが沢山砕けていて、ガッカリ。扱いが荒いのか、古いのを送ったのか…次からは別な店に頼みます。,81,0
とても満足でした,品質も良くて満足しました。　アーモンドを食べるようになってから体調がよいので、また注文したいと思います。,1281,0
満足,凄いボリュームで満足しています。１日10粒以上食べていますが相当日持ちしそうなのでまた購入したいです！,1184,0
禁煙代替え品として,禁煙し、気を紛らわせるために購入。素焼きって食べたことが無かったのですが思った以上にピッタリ。暫く続きそうです。,1004,0
思ってた以上に,素焼きなのに 美味しいです！これなら毎日食べれちゃう ダイエットって食べ始めたけど 毎日食べないと 物足りない,979,0
リピーターです。美味しいです。,リピーターです。他社製品も購入しましたが、みの屋さんの商品がとっても美味しいです。アーモンドの味が楽しめます。,967,0
全く問題なし。おいしかったです。,送料無料のハードルをもう少し下げてくれたら助かります。味・外観については、他店の商品と全く遜色なしで、価格はGood。リピートします。,1471,1
香ばしい！,他の方のレビューを参考にして、こちらを購入しましたが、香ばしさが抜群です。リピ候補の最右翼です！,813,0
毎日、おいしくいただいてます。,はじめて、素焼きアーモンドを食べましたが、こんなにおいしいとは、思いませんでした。友人達にも、大好評です。,1104,0
おいしく頂いてます,もう少し素焼きかんがおおくカリッとした感触だったらいいのにって思いましたお安くてありがたいです,853,0
たっぷり満足,おいしいです～。不可がありません。値段もいいです。なくなったらまた注文したいです。,970,0
物が余りよくない,豆粒が不揃いで半つぶのものがあり、香ばしい匂いが飛んでいる。矢張り安いからか？芳醇な薫りを期待しても無理なのかな。,1143,1
おまけも良かった,通常配達でも結構早く届いたおやつに食べているがクセになりそうで食べ過ぎないように苦労している,1276,0
再注文,おいしくて再注文しました。前回も良かったから、注文しました。粒もそろっていて美味しかったです。ありがとう,958,0
まあまあ美味しい,賞味時間がとても短ったです！届いてきた日より６か月しかないので、毎日意識して食べてます。またリピーターしますかなぁ～考え中。,1281,1
サプリメントとして,サプリメントとして購入しましたが美味しすぎてツイ食べ過ぎてしまいます。(^^;薫りも良くオススメです。,1239,0
素焼きアーモンド無縁　無植物油　1kg,親しい人に、生くるみと一緒に手渡しでプレぜントしました私が毎日２～３粒ずつ食べて美味しいのでプレゼントしました,539,1
申し分ない！,希望通り！期待通り！おいしいアーモンドが届きました。ありがとうございました。,1050,0
Dr. Y,香ばしくてとても美味しい。美味しすぎて癖になり食べ過ぎてしまう…送料が掛からなければ★★★★★,649,1
おいしいナッツ,割れや欠けも少なく、無塩なので味はナッツ本来の味しかしないのですが、香ばしくてとても美味しいです。,992,0
あまうま,アーモンドがこんなにおいしいものとは知りませんでした。家族を巻き込んでハマっています。,1298,0
無塩　無油脂のうれしい素焼き,今注目のアーモンド、食事内容変えてないのに、アーモンドプラスで痩せたという方、周りに増えてます・,949,0
満足です,素焼きの中ではお値打ちです。シンプルな包装でジッパーもついており、良心的な商品です。,1189,0
２回目です。,おやつがわりに、ポリポリ。体にいいと信じて。塩味がきつくない。たくさん(￣▽￣;)入ってます。,55,0
美味しい。,お腹が空いた時に食べています。素焼きでも美味しいです。これで2度目でこれからも買うと思います。,1056,0
食べ過ぎない,食べ過ぎないように気をつけて つまみでいっしょにカシュウナッツとピスタチオを楽しんでいます。,1366,0
満足です,配達も早く良かったです。3食後にコーヒーと一緒に食べてます。これからもよろしくお願いします。,965,0
美味しいです。,日本のものではありませんが、信頼して買いました。味付けがないので、毎日少しづつ食べています。,837,0
美味しかったです。,とても美味しくいただきました。５００ｇ×２入りならさらに良いかなとおもいました。,787,0
文句なし,価格・品質・対応　全て問題なく　おいしく頂けました。是非　リピートしたい商品です,1192,0
うまい！,単純に美味しいです。ついつい食べ過ぎてしまいます。発送がもう少し早いと嬉しいです。,509,1
毎度おいしく食べています,株式会社みの屋の素焼きアーモンド、大豆共早速の配達、おいしく頂いています。満足しています。,1039,0
最高です,大変香ばしくいただいています。割安感もありますし、人にあげると大変喜ばれます。,870,0
満足しています。,以前別なサイトから購入していました、今回この商品は初めてでしたが結構味は良かったですよ。,788,0
美味しかったです。,美味しかったです。つい食べ過ぎてしまいます。また購入したいです。,1014,0
素焼きが１番,老化防止と抗酸化作用を期待して食べてます、ｔｐｐに参加して関税をなくし安く売ってください,1186,0
美味しいです。,何回もリピしています。このお値段でこの美味しさは他にはないと思います。また購入します。,1349,0
美味しい‼,粒の状態もよく、とても美味しいです。1キロでこのお値段はお得だと思います。,1364,0
たくさんあってうれしいです。,無塩なのがうれしいです。味にも食べるのにも関係ないけどちょっと小さい傷が目立ちます。,1331,0
良い商品です。,品質的にも問題なく価格以上の商品でした。スーパー等でこの価格ではなかなかありません。,1373,0
リピしてます,安くて、美味しいです。粒もぷっくりしてて、品質(ローストのしかた?)が良い感じです。,1172,0
リピートしたい。,美味しい！アーモンドは体にいいと聞いたので、リピートしたいと思います(*^^*),654,1
美味しいです。,つい、食べ過ぎてしまうほど美味しいです。小魚と一緒に食べると体によいみたいですよ。,880,0
お試しでおわりにします。,1袋食べきりましたが、特においしいと感じることもなく、食べるといつも体が気だるくなったのでお試しでおわりにします。,876,6
とてもおいしい,今まで生のアーモンドを食べていましたが、素焼きのおいしいこと。ビックリしました。,1364,0
リピーターです,みの屋さんの素焼きアーモンドは、カリカリでほんのり甘みがあって気に入っています。,787,0
粒が小さい,粒が小さいので価格が安い。こういう情報を説明文に載せないのは通販特有の詐欺行為だと思う。,370,1
安くて味もよく、是からもこれにします。,　前回に生を買って見ましたが湿った感じでした、やはり素焼きは食感が良いですね。,1128,0
満足,長い間他の通販で購入していたが、今回初めてこちらで購入。安価で品質も満足です。,907,0
美味しい,安いのに粒も揃っていてとてもおいしいです。また買いたいと思います。,1255,0
とってもおいしいアーモンド,気に入ってます。いつも頼んでいます　カリット香ばしい味が好きです。,903,0
焼き加減が・・・,チョコレートに繰るんであるものと比較して、カリットしていません。焼きがいまいちです。,779,1
塩味が強いのでもう少し抑えてもらうといいと思う。,円安のせいで最近価格がどこも上がってきているので、価格がどうにかならないか。,506,0
おいしかったです,いつも買っていた　アーモンドより美味しいような感じです。また購入いたします。,1330,0
おいしいアーモンド,血圧が下がるといわれているアーモンドく香ばしく食べると止まらないおいしさです,961,0
数ヶ月前から,数ヶ月前から毎日２５粒ずつ食べています。味は上等です。効果のほどは不明です。,1264,0
ちょっと硬いかなァ。,ちょっと硬めでしたので、ミキサーにかけ豆乳アーモンドにしていただきました。,56,0
美味しかったです,量も多くて、お得で美味しかったです。またお願いすると思います。,1341,0
コスパが良い,小分けの商品よりコスパが良く気に入っています。リピートで購入する予定です。,145,0
素焼きアーモンド,期待した通りに香ばしく美味しいでした。塩分が無いのが私にとって嬉しいです。,817,0
